"zip_code","latitude","longitude","city","state","county"
"01612",42.3046761,-71.8928757,Paxton,MA,Worcester
"01613",42.2933159,-71.8019714,Worcester,MA,Worcester
"01614",42.3648071,-71.8968658,Worcester,MA,Worcester
"01615",42.3648071,-71.8968658,Worcester,MA,Worcester
"01653",42.3648071,-71.8968658,Worcester,MA,Worcester
"01654",42.3648071,-71.8968658,Worcester,MA,Worcester
"01655",42.3648071,-71.8968658,Worcester,MA,Worcester
"01701",42.4463959,-71.459404,Framingham,MA,Middlesex
"01702",42.4463959,-71.459404,Framingham,MA,Middlesex
"01703",42.4463959,-71.459404,Framingham,MA,Middlesex
"01704",42.4463959,-71.459404,Framingham,MA,Middlesex
"01705",42.4463959,-71.459404,Framingham,MA,Middlesex
"01718",42.4463959,-71.459404,Village Of Nagog Woods,MA,Middlesex
"01719",42.4463959,-71.459404,Boxborough,MA,Middlesex
"01720",42.4463959,-71.459404,Acton,MA,Middlesex
"01721",42.4463959,-71.459404,Ashland,MA,Middlesex
"01730",42.4463959,-71.459404,Bedford,MA,Middlesex
"01731",42.4463959,-71.459404,Hanscom Afb,MA,Middlesex
"01740",42.4360428,-71.6059189,Bolton,MA,Worcester
"01741",42.4463959,-71.459404,Carlisle,MA,Middlesex
"01742",42.4463959,-71.459404,Concord,MA,Middlesex
"01745",42.2934418,-71.5027618,Fayville,MA,Worcester
"01746",42.4463959,-71.459404,Holliston,MA,Middlesex
"01747",42.1275139,-71.5331345,Hopedale,MA,Worcester
"01748",42.4463959,-71.459404,Hopkinton,MA,Middlesex
"01749",42.4463959,-71.459404,Hudson,MA,Middlesex
"01752",42.4463959,-71.459404,Marlborough,MA,Middlesex
"01754",42.4463959,-71.459404,Maynard,MA,Middlesex
"01756",42.1003532,-71.5469589,Mendon,MA,Worcester
"01757",42.1470871,-71.5280838,Milford,MA,Worcester
"01760",42.4463959,-71.459404,Natick,MA,Middlesex
"01770",42.4463959,-71.459404,Sherborn,MA,Middlesex
"01772",42.2968407,-71.533226,Southborough,MA,Worcester
"01773",42.4463959,-71.459404,Lincoln,MA,Middlesex
"01775",42.4463959,-71.459404,Stow,MA,Middlesex
"01776",42.4463959,-71.459404,Sudbury,MA,Middlesex
"01778",42.4463959,-71.459404,Wayland,MA,Middlesex
"01784",42.4463959,-71.459404,Woodville,MA,Middlesex
"01801",42.4885941,-71.1572723,Woburn,MA,Middlesex
"01803",42.5048447,-71.2015381,Burlington,MA,Middlesex
"01805",42.4463959,-71.459404,Burlington,MA,Middlesex
"01806",42.4463959,-71.459404,Woburn,MA,Middlesex
"01807",42.4463959,-71.459404,Woburn,MA,Middlesex
"01808",42.4463959,-71.459404,Woburn,MA,Middlesex
"01810",42.6479912,-71.1656876,Andover,MA,Essex
"01812",42.6471901,-71.1842041,Andover,MA,Essex
"01813",42.4463959,-71.459404,Woburn,MA,Middlesex
"01815",42.4463959,-71.459404,Woburn,MA,Middlesex
"01821",42.4463959,-71.459404,Billerica,MA,Middlesex
"01822",42.4463959,-71.459404,Billerica,MA,Middlesex
"01824",42.4463959,-71.459404,Chelmsford,MA,Middlesex
"01826",42.4463959,-71.459404,Dracut,MA,Middlesex
"01827",42.4463959,-71.459404,Dunstable,MA,Middlesex
"01830",42.7926407,-71.0725021,Haverhill,MA,Essex
"01831",42.7710953,-71.1220551,Haverhill,MA,Essex
"01832",42.7896271,-71.126564,Haverhill,MA,Essex
"01833",42.7237701,-70.9813004,Georgetown,MA,Essex
"01834",42.7510757,-71.0214386,Groveland,MA,Essex
"01835",42.7528458,-71.0843048,Haverhill,MA,Essex
"01840",42.7073402,-71.1610489,Lawrence,MA,Essex
"01841",42.7097893,-71.1643982,Lawrence,MA,Essex
"01842",42.6354446,-70.8791199,Lawrence,MA,Essex
"01843",42.7103691,-71.0883026,Lawrence,MA,Essex
"01844",42.7318382,-71.1869125,Methuen,MA,Essex
"01845",42.6728363,-71.0876923,North Andover,MA,Essex
"01850",42.4463959,-71.459404,Lowell,MA,Middlesex
"01851",42.4463959,-71.459404,Lowell,MA,Middlesex
"01852",42.4463959,-71.459404,Lowell,MA,Middlesex
"01853",42.4463959,-71.459404,Lowell,MA,Middlesex
"01854",42.4463959,-71.459404,Lowell,MA,Middlesex
"01860",42.8024406,-71.0895996,Merrimac,MA,Essex
"01862",42.4463959,-71.459404,North Billerica,MA,Middlesex
"01863",42.4463959,-71.459404,North Chelmsford,MA,Middlesex
"01864",42.5813332,-71.083725,North Reading,MA,Middlesex
"01865",42.4463959,-71.459404,Nutting Lake,MA,Middlesex
"01866",42.4463959,-71.459404,Pinehurst,MA,Middlesex
"01867",42.5370636,-71.1071701,Reading,MA,Middlesex
"01876",42.4463959,-71.459404,Tewksbury,MA,Middlesex
"01879",42.4463959,-71.459404,Tyngsboro,MA,Middlesex
"01880",42.4998894,-71.0688324,Wakefield,MA,Middlesex
"01885",42.6354446,-70.8791199,West Boxford,MA,Essex
"01886",42.4463959,-71.459404,Westford,MA,Middlesex
"01887",42.5617828,-71.1738892,Wilmington,MA,Middlesex
"01888",42.4463959,-71.459404,Woburn,MA,Middlesex
"01889",42.5716324,-71.1096497,North Reading,MA,Middlesex
"01890",42.4545441,-71.1487808,Winchester,MA,Middlesex
"01899",42.6354446,-70.8791199,Andover,MA,Essex
"01901",42.4612465,-70.9467392,Lynn,MA,Essex
"01902",42.4731941,-70.9285965,Lynn,MA,Essex
"01903",42.6354446,-70.8791199,Lynn,MA,Essex
"01904",42.4888954,-70.9646912,Lynn,MA,Essex
"01905",42.4693947,-70.972847,Lynn,MA,Essex
"01906",42.4721107,-70.9977951,Saugus,MA,Essex
"01907",42.5132942,-70.9058914,Swampscott,MA,Essex
"01908",42.4272957,-70.9224396,Nahant,MA,Essex
"01910",42.4547958,-70.9746933,Lynn,MA,Essex
"01913",42.8535385,-70.9482117,Amesbury,MA,Essex
"01915",42.5651436,-70.8538437,Beverly,MA,Essex
"01921",42.6832542,-71.0174026,Boxford,MA,Essex
"01922",42.7632141,-70.9281235,Byfield,MA,Essex
"01923",42.5771866,-70.9492416,Danvers,MA,Essex
"01929",42.6278114,-70.7805786,Essex,MA,Essex
"01930",42.6300125,-70.6941757,Gloucester,MA,Essex
"01931",42.6354446,-70.8791199,Gloucester,MA,Essex
"01936",42.6354446,-70.8791199,Hamilton,MA,Essex
"01937",42.6354446,-70.8791199,Hathorne,MA,Essex
"01938",42.6857109,-70.8641357,Ipswich,MA,Essex
"01940",42.5337334,-71.0287781,Lynnfield,MA,Essex
"01944",42.5795021,-70.7550583,Manchester,MA,Essex
"01945",42.5614204,-70.7707672,Marblehead,MA,Essex
"01949",42.6449432,-71.0879059,Middleton,MA,Essex
"01950",42.8096504,-70.8731995,Newburyport,MA,Essex
"01951",42.777523,-70.8672485,Newbury,MA,Essex
"01952",42.8512344,-70.8656693,Salisbury,MA,Essex
"01960",42.5369949,-70.9736481,Peabody,MA,Essex
"01961",42.6354446,-70.8791199,Peabody,MA,Essex
"01965",42.5581131,-70.8257446,Prides Crossing,MA,Essex
"01966",42.6578674,-70.6180573,Rockport,MA,Essex
"01969",42.716156,-70.8927536,Rowley,MA,Essex
"01970",42.5129471,-70.9042358,Salem,MA,Essex
"01971",42.6354446,-70.8791199,Salem,MA,Essex
"01982",42.6266632,-70.8511276,South Hamilton,MA,Essex
"01983",42.6617928,-70.9544907,Topsfield,MA,Essex
"01984",42.5976906,-70.8731995,Wenham,MA,Essex
"01985",42.7941399,-70.9710693,West Newbury,MA,Essex
"02018",41.9704742,-70.701355,Accord,MA,Plymouth
"02019",42.0764999,-71.4704666,Bellingham,MA,Norfolk
"02020",42.0818253,-70.6438675,Brant Rock,MA,Plymouth
"02021",42.1791458,-71.1211853,Canton,MA,Norfolk
"02025",42.2339363,-70.8158264,Cohasset,MA,Norfolk
"02026",42.2447319,-71.1811447,Dedham,MA,Norfolk
"02027",42.1800499,-71.0892334,Dedham,MA,Norfolk
"02030",42.2361145,-71.2830734,Dover,MA,Norfolk
"02031",41.9987984,-71.2008972,East Mansfield,MA,Bristol
"02032",42.1537857,-71.2145462,East Walpole,MA,Norfolk
"02035",42.0622025,-71.2357712,Foxboro,MA,Norfolk
"02038",42.0886803,-71.4048157,Franklin,MA,Norfolk
"02040",41.9704742,-70.701355,Greenbush,MA,Plymouth
"02041",42.0696411,-70.6490784,Green Harbor,MA,Plymouth
"02043",42.2121048,-70.8849869,Hingham,MA,Plymouth
"02044",41.9704742,-70.701355,Hingham,MA,Plymouth
"02045",42.2844124,-70.8736572,Hull,MA,Plymouth
"02047",42.1428375,-70.6935272,Humarock,MA,Plymouth
"02048",42.0131836,-71.2183762,Mansfield,MA,Bristol
"02050",42.111805,-70.7107468,Marshfield,MA,Plymouth
"02051",42.1512032,-70.7341461,Marshfield Hills,MA,Plymouth
"02052",42.1812668,-71.3099365,Medfield,MA,Norfolk
"02053",42.1562805,-71.4276657,Medway,MA,Norfolk
"02054",42.1652489,-71.3612595,Millis,MA,Norfolk
"02055",41.9704742,-70.701355,Minot,MA,Plymouth
"02056",42.1175117,-71.3317947,Norfolk,MA,Norfolk
"02059",41.9704742,-70.701355,North Marshfield,MA,Plymouth
"02060",41.9704742,-70.701355,North Scituate,MA,Plymouth
"02061",42.1541443,-70.8230362,Norwell,MA,Plymouth
"02062",42.1827965,-71.1962738,Norwood,MA,Norfolk
"02065",42.0972176,-70.6515656,Ocean Bluff,MA,Plymouth
"02066",42.2072525,-70.7701874,Scituate,MA,Plymouth
"02067",42.1052895,-71.1847839,Sharon,MA,Norfolk
"02070",42.1800499,-71.0892334,Sheldonville,MA,Norfolk
"02071",42.100399,-71.2709351,South Walpole,MA,Norfolk
"02072",42.1184158,-71.1057358,Stoughton,MA,Norfolk
"02081",42.1486244,-71.2555313,Walpole,MA,Norfolk
"02090",42.2205467,-71.1992416,Westwood,MA,Norfolk
"02093",42.0543098,-71.37117,Wrentham,MA,Norfolk
"02101",42.3705673,-71.0269623,Boston,MA,Suffolk
"02102",42.3389473,-70.919632,Boston,MA,Suffolk
"02103",42.3389473,-70.919632,Boston,MA,Suffolk
"02104",42.3389473,-70.919632,Boston,MA,Suffolk
"02105",42.3389473,-70.919632,Boston,MA,Suffolk
"02106",42.3543167,-71.0734482,Boston,MA,Suffolk
"02107",42.3389473,-70.919632,Boston,MA,Suffolk
"02108",42.3538055,-71.1024475,Boston,MA,Suffolk
"02109",42.3600273,-71.0544968,Boston,MA,Suffolk
"02110",42.3528481,-71.0514679,Boston,MA,Suffolk
"02111",42.3510475,-71.0593643,Boston,MA,Suffolk
"02112",42.3389473,-70.919632,Boston,MA,Suffolk
"02113",42.3653984,-71.0550003,Boston,MA,Suffolk
"02114",42.3620987,-71.0236588,Boston,MA,Suffolk
"02115",42.3420448,-71.0968475,Boston,MA,Suffolk
"02116",42.3472061,-71.0860977,Boston,MA,Suffolk
"02117",42.3389473,-70.919632,Boston,MA,Suffolk
"02118",42.3361626,-71.0728531,Boston,MA,Suffolk
"02119",42.3230782,-71.08461,Boston,MA,Suffolk
"02120",42.3324852,-71.0964127,Boston,MA,Suffolk
"02121",42.3070984,-71.0816422,Boston,MA,Suffolk
"02122",42.2965813,-71.0552139,Boston,MA,Suffolk
"02123",42.3389473,-70.919632,Boston,MA,Suffolk
"02124",42.2867851,-71.0710449,Boston,MA,Suffolk
"02125",42.3147583,-71.0672455,Boston,MA,Suffolk
"02126",42.3012466,-71.1051941,Mattapan,MA,Suffolk
"02127",42.3290215,-71.02034,Boston,MA,Suffolk
"02128",42.3641968,-71.0256958,Boston,MA,Suffolk
"02129",42.3825874,-71.0652847,Charlestown,MA,Suffolk
"02130",42.3096619,-71.1210938,Jamaica Plain,MA,Suffolk
"02131",42.2841988,-71.1208954,Roslindale,MA,Suffolk
"02132",42.2778969,-71.1558304,West Roxbury,MA,Suffolk
"02133",42.3389473,-70.919632,Boston,MA,Suffolk
"02134",42.3571701,-71.112648,Allston,MA,Suffolk
"02135",42.3497696,-71.1048889,Brighton,MA,Suffolk
"02136",42.2542496,-71.1293182,Hyde Park,MA,Suffolk
"02137",42.3389473,-70.919632,Readville,MA,Suffolk
"02138",42.3804436,-71.1329498,Cambridge,MA,Middlesex
"02139",42.3651466,-71.1018448,Cambridge,MA,Middlesex
"02140",42.3932457,-71.1338348,Cambridge,MA,Middlesex
"02141",42.3686714,-71.0835953,Cambridge,MA,Middlesex
"02142",42.3628387,-71.084816,Cambridge,MA,Middlesex
"02143",42.3809204,-71.0988922,Somerville,MA,Middlesex
"02144",42.4026947,-71.1202164,Somerville,MA,Middlesex
"02145",42.3910446,-71.0951462,Somerville,MA,Middlesex
"02148",42.4365463,-71.0853958,Malden,MA,Middlesex
"02149",42.4073944,-71.0511856,Everett,MA,Middlesex
"02150",42.3781967,-71.0388947,Chelsea,MA,Suffolk
"02151",42.3663025,-71.0204926,Revere,MA,Suffolk
"02152",42.3784485,-70.9816818,Winthrop,MA,Suffolk
"02153",42.4463959,-71.459404,Medford,MA,Middlesex
"02155",42.4220963,-71.1092987,Medford,MA,Middlesex
"02156",42.4463959,-71.459404,West Medford,MA,Middlesex
"02163",42.3253212,-71.1121597,Boston,MA,Suffolk
"02169",42.2417984,-71.0060425,Quincy,MA,Norfolk
"02170",42.2672462,-71.0167389,Quincy,MA,Norfolk
"02171",42.2848969,-71.0142441,Quincy,MA,Norfolk
"02176",42.4589958,-71.053093,Melrose,MA,Middlesex
"02177",42.4463959,-71.459404,Melrose,MA,Middlesex
"02180",42.4745941,-71.0981445,Stoneham,MA,Middlesex
"02184",42.2022171,-71.0051956,Braintree,MA,Norfolk
"02185",42.1800499,-71.0892334,Braintree,MA,Norfolk
"02186",42.2405968,-71.0784912,Milton,MA,Norfolk
"02187",42.1800499,-71.0892334,Milton Village,MA,Norfolk
"02188",42.2079391,-70.9551392,Weymouth,MA,Norfolk
"02189",42.2106476,-70.9323196,Weymouth,MA,Norfolk
"02190",42.1678429,-70.950737,Weymouth,MA,Norfolk
"02191",42.2514992,-70.9448395,Weymouth,MA,Norfolk
"02196",42.3389473,-70.919632,Boston,MA,Suffolk
"02199",42.3472481,-71.0823975,Boston,MA,Suffolk
"02201",42.3389473,-70.919632,Boston,MA,Suffolk
"02202",42.3610954,-71.0618134,Boston,MA,Suffolk
"02203",42.3614845,-71.0603638,Boston,MA,Suffolk
"02204",42.3389473,-70.919632,Boston,MA,Suffolk
"02205",42.3503342,-71.0538788,Boston,MA,Suffolk
"02206",42.3389473,-70.919632,Boston,MA,Suffolk
"02207",42.3389473,-70.919632,Boston,MA,Suffolk
"02208",42.3389473,-70.919632,Boston,MA,Suffolk
"02209",42.3389473,-70.919632,Boston,MA,Suffolk
"02210",42.3475456,-71.0406418,Boston,MA,Suffolk
"02211",42.3389473,-70.919632,Boston,MA,Suffolk
"02212",42.4463959,-71.459404,Boston,MA,Middlesex
"02215",42.3450775,-71.1076508,Boston,MA,Suffolk
"02216",42.3389473,-70.919632,Boston,MA,Suffolk
"02217",42.3389473,-70.919632,Boston,MA,Suffolk
"02222",42.3643799,-71.0633163,Boston,MA,Suffolk
"02228",,,East Boston,MA,Suffolk
"02238",42.4463959,-71.459404,Cambridge,MA,Middlesex
"02239",42.4463959,-71.459404,Cambridge,MA,Middlesex
"02241",42.3389473,-70.919632,Boston,MA,Suffolk
"02266",42.3389473,-70.919632,Boston,MA,Suffolk
"02269",42.1800499,-71.0892334,Quincy,MA,Norfolk
"02283",42.3389473,-70.919632,Boston,MA,Suffolk
"02284",42.3389473,-70.919632,Boston,MA,Suffolk
"02293",42.3389473,-70.919632,Boston,MA,Suffolk
"02295",42.3389473,-70.919632,Boston,MA,Suffolk
"02297",42.3389473,-70.919632,Boston,MA,Suffolk
"02301",42.0793991,-71.0399933,Brockton,MA,Plymouth
"02302",42.0847511,-71.0001907,Brockton,MA,Plymouth
"02303",41.9704742,-70.701355,Brockton,MA,Plymouth
"02304",41.9704742,-70.701355,Brockton,MA,Plymouth
"02305",41.9704742,-70.701355,Brockton,MA,Plymouth
"02322",42.126049,-71.0482178,Avon,MA,Norfolk
"02324",41.9737396,-70.9765549,Bridgewater,MA,Plymouth
"02325",41.9872513,-70.9727859,Bridgewater,MA,Plymouth
"02327",42.0407066,-70.8272476,Bryantville,MA,Plymouth
"02330",41.8962364,-70.7596893,Carver,MA,Plymouth
"02331",41.9704742,-70.701355,Duxbury,MA,Plymouth
"02332",42.0529861,-70.7108078,Duxbury,MA,Plymouth
"02333",42.02285,-70.9310532,East Bridgewater,MA,Plymouth
"02334",42.0235291,-71.1324005,Easton,MA,Bristol
"02337",42.0222244,-70.9315872,Elmwood,MA,Plymouth
"02338",41.9883499,-70.8605804,Halifax,MA,Plymouth
"02339",42.1235352,-70.8510513,Hanover,MA,Plymouth
"02340",42.1235352,-70.8510513,Hanover,MA,Plymouth
"02341",42.0557022,-70.8759384,Hanson,MA,Plymouth
"02343",42.1444244,-71.0028915,Holbrook,MA,Norfolk
"02344",41.9704742,-70.701355,Middleboro,MA,Plymouth
"02345",41.8881989,-70.5810318,Manomet,MA,Plymouth
"02346",41.9150543,-70.8820343,Middleboro,MA,Plymouth
"02347",41.8437576,-70.9599838,Lakeville,MA,Plymouth
"02348",41.9704742,-70.701355,Middleboro,MA,Plymouth
"02349",41.9704742,-70.701355,Middleboro,MA,Plymouth
"02350",42.0185242,-70.8474884,Monponsett,MA,Plymouth
"02351",42.1174889,-70.9598846,Abington,MA,Plymouth
"02355",41.9169197,-70.8013306,North Carver,MA,Plymouth
"02356",42.0534096,-71.1203308,North Easton,MA,Bristol
"02357",42.0644989,-71.0870895,North Easton,MA,Bristol
"02358",41.9535103,-70.7131119,North Pembroke,MA,Plymouth
"02359",42.0657005,-70.8007812,Pembroke,MA,Plymouth
"02360",41.8862076,-70.6387177,Plymouth,MA,Plymouth
"02361",41.9704742,-70.701355,Plymouth,MA,Plymouth
"02362",41.9704742,-70.701355,Plymouth,MA,Plymouth
"02364",41.9794044,-70.744812,Kingston,MA,Plymouth
"02366",41.8500862,-70.7044296,South Carver,MA,Plymouth
"02367",41.9691391,-70.8123016,Plympton,MA,Plymouth
"02368",42.1714668,-71.055603,Randolph,MA,Norfolk
"02370",41.9542007,-70.8850937,Rockland,MA,Plymouth
"02375",42.0231972,-71.1110916,South Easton,MA,Bristol
"02379",42.0216484,-71.0235901,West Bridgewater,MA,Plymouth
"02381",41.9316025,-70.5610504,White Horse Beach,MA,Plymouth
"02382",42.0784988,-70.940834,Whitman,MA,Plymouth
"02420",42.4563103,-71.2166519,Lexington,MA,Middlesex
"02421",42.4425659,-71.2264557,Lexington,MA,Middlesex
"02445",42.3180962,-71.1436996,Brookline,MA,Norfolk
"02446",42.3430977,-71.1230469,Brookline,MA,Norfolk
"02447",42.1800499,-71.0892334,Brookline Village,MA,Norfolk
"02451",42.3985863,-71.2450485,Waltham,MA,Middlesex
"02452",42.3943176,-71.2180481,Waltham,MA,Middlesex
"02453",42.3653946,-71.2316513,Waltham,MA,Middlesex
"02454",42.35672,-71.2504807,Waltham,MA,Middlesex
"02455",,,North Waltham,MA,Middlesex
"02456",42.4463959,-71.459404,New Town,MA,Middlesex
"02457",42.1800499,-71.0892334,Babson Park,MA,Norfolk
"02458",42.3850975,-71.2083969,Newton,MA,Middlesex
"02459",42.3341446,-71.1832962,Newton Center,MA,Middlesex
"02460",42.3742943,-71.182373,Newtonville,MA,Middlesex
"02461",42.3611946,-71.2053528,Newton Highlands,MA,Middlesex
"02462",42.3494949,-71.2097015,Newton Lower Falls,MA,Middlesex
"02464",42.3659897,-71.2218475,Newton Upper Falls,MA,Middlesex
"02465",42.3781433,-71.2131958,West Newton,MA,Middlesex
"02466",42.3466949,-71.2249603,Auburndale,MA,Middlesex
"02467",42.357563,-71.211647,Chestnut Hill,MA,Middlesex
"02468",42.3271446,-71.2315369,Waban,MA,Middlesex
"02471",42.4463959,-71.459404,Watertown,MA,Middlesex
"02472",42.3630943,-71.2014008,Watertown,MA,Middlesex
"02474",42.4175949,-71.1596985,Arlington,MA,Middlesex
"02475",42.4463959,-71.459404,Arlington Heights,MA,Middlesex
"02476",42.3791466,-71.1842957,Arlington,MA,Middlesex
"02477",42.4463959,-71.459404,Watertown,MA,Middlesex
"02478",42.412796,-71.2043991,Belmont,MA,Middlesex
"02479",42.4463959,-71.459404,Waverley,MA,Middlesex
"02481",42.3105965,-71.2746506,Wellesley Hills,MA,Norfolk
"02482",42.2945442,-71.299202,Wellesley,MA,Norfolk
"02492",42.2797966,-71.250061,Needham,MA,Norfolk
"02493",42.3759232,-71.227211,Weston,MA,Middlesex
"02494",42.300148,-71.2631531,Needham Heights,MA,Norfolk
"02495",42.4463959,-71.459404,Nonantum,MA,Middlesex
"02532",41.7455063,-70.5904694,Buzzards Bay,MA,Barnstable
"02534",41.6693726,-70.6233673,Cataumet,MA,Barnstable
"02535",41.3790321,-70.6730804,Chilmark,MA,Dukes
"02536",41.6625061,-70.5628433,East Falmouth,MA,Barnstable
"02537",41.7283211,-70.4399719,East Sandwich,MA,Barnstable
"02538",41.7754402,-70.6605606,East Wareham,MA,Plymouth
"02539",41.4011765,-70.5520554,Edgartown,MA,Dukes
"02540",41.6142006,-70.4932632,Falmouth,MA,Barnstable
"02541",41.7993126,-70.3086624,Falmouth,MA,Barnstable
"02542",41.65308,-70.5537262,Buzzards Bay,MA,Barnstable
"02543",41.5938072,-70.6464386,Woods Hole,MA,Barnstable
"02552",41.379837,-70.6430893,Menemsha,MA,Dukes
"02553",41.6733589,-70.6080475,Monument Beach,MA,Barnstable
"02554",41.2876472,-70.086647,Nantucket,MA,Nantucket
"02556",41.6529655,-70.375473,North Falmouth,MA,Barnstable
"02557",41.4173775,-70.5600357,Oak Bluffs,MA,Dukes
"02558",41.7475586,-70.658165,Onset,MA,Plymouth
"02559",41.6947708,-70.6227722,Pocasset,MA,Barnstable
"02561",41.7702522,-70.5336609,Sagamore,MA,Barnstable
"02562",41.7932625,-70.5195847,Sagamore Beach,MA,Barnstable
"02563",41.7112923,-70.4774857,Sandwich,MA,Barnstable
"02564",41.2739487,-70.0155487,Siasconset,MA,Nantucket
"02565",41.7993126,-70.3086624,Silver Beach,MA,Barnstable
"02568",41.4159508,-70.5952377,Vineyard Haven,MA,Dukes
"02571",41.7602158,-70.694664,Wareham,MA,Plymouth
"02573",41.379837,-70.6430893,West Chop,MA,Dukes
"02574",41.6039467,-70.6381912,West Falmouth,MA,Barnstable
"02575",41.4212494,-70.642807,West Tisbury,MA,Dukes
"02576",41.7698631,-70.7496872,West Wareham,MA,Plymouth
"02584",41.2777939,-70.0460205,Nantucket,MA,Nantucket
"02601",41.8298111,-70.1388321,Hyannis,MA,Barnstable
"02630",41.6973114,-70.3013916,Barnstable,MA,Barnstable
"02631",41.8529968,-70.0444641,Brewster,MA,Barnstable
"02632",41.7963104,-70.1751328,Centerville,MA,Barnstable
"02633",41.8595581,-70.0467987,Chatham,MA,Barnstable
"02634",41.7993126,-70.3086624,Centerville,MA,Barnstable
"02635",41.6243401,-70.4363785,Cotuit,MA,Barnstable
"02636",41.7993126,-70.3086624,Centerville,MA,Barnstable
"02637",41.7014389,-70.2772141,Cummaquid,MA,Barnstable
"02638",41.7257156,-70.0891418,Dennis,MA,Barnstable
"02639",41.7507439,-70.0718384,Dennis Port,MA,Barnstable
"02641",41.7347145,-70.2046738,East Dennis,MA,Barnstable
"02642",41.8506126,-70.0206451,Eastham,MA,Barnstable
"02643",41.7843094,-69.9620361,East Orleans,MA,Barnstable
"02644",41.7900314,-70.268631,Forestdale,MA,Barnstable
"02645",41.8355827,-70.0433578,Harwich,MA,Barnstable
"02646",41.8457184,-70.0535431,Harwich Port,MA,Barnstable
"02647",41.6350021,-70.3063354,Hyannis Port,MA,Barnstable
"02648",41.8130341,-70.246666,Marstons Mills,MA,Barnstable
"02649",41.7883377,-70.25354,Mashpee,MA,Barnstable
"02650",41.7349701,-70.029068,North Chatham,MA,Barnstable
"02651",41.8242645,-69.9817581,North Eastham,MA,Barnstable
"02652",41.9310608,-70.2835846,North Truro,MA,Barnstable
"02653",41.852932,-70.0153885,Orleans,MA,Barnstable
"02655",41.8101768,-70.1912689,Osterville,MA,Barnstable
"02657",41.8887749,-70.0910568,Provincetown,MA,Barnstable
"02659",41.8489304,-70.0301971,South Chatham,MA,Barnstable
"02660",41.8003807,-70.089241,South Dennis,MA,Barnstable
"02661",41.6862068,-70.0328598,South Harwich,MA,Barnstable
"02662",41.7566948,-69.9841232,South Orleans,MA,Barnstable
"02663",41.8005295,-70.0767746,South Wellfleet,MA,Barnstable
"02664",41.8241196,-70.084259,South Yarmouth,MA,Barnstable
"02666",41.9873772,-70.0471649,Truro,MA,Barnstable
"02667",41.8213081,-70.0228043,Wellfleet,MA,Barnstable
"02668",41.7905502,-70.2017212,West Barnstable,MA,Barnstable
